"TOA5","EXP_LIM","CR1000","63522","CR1000.Std.32.03","CPU:exp.nicolas.CR1","2688","exp01"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","t_terra_Avg","t_agua_Avg"
"TS","RN","","","",""
"","","Min","Smp","Avg","Avg"
"2024-10-02 11:07:30",767,13.03,24.6,25.05,25.47
"2024-10-02 11:07:45",768,13.03,24.63,25.04,25.46
"2024-10-02 11:08:00",769,13.03,24.63,25.06,25.47
"2024-10-02 11:08:15",770,13.03,24.63,25.06,25.47
"2024-10-02 11:08:30",771,13.03,24.63,25.04,25.46
"2024-10-02 11:08:45",772,13.03,24.63,25.04,25.46
"2024-10-02 11:09:00",773,13.03,24.63,25.04,25.46
"2024-10-02 11:09:15",774,13.03,24.63,25.03,25.44
"2024-10-02 11:09:30",775,13.03,24.63,25.03,25.44
"2024-10-02 11:09:45",776,13.03,24.6,25.02,25.43
"2024-10-02 11:10:00",777,13.03,24.63,25.01,25.43
"2024-10-02 11:10:15",778,13.03,24.6,25.01,25.43
"2024-10-02 11:10:30",779,13.03,24.63,25,25.44
"2024-10-02 11:10:45",780,13.03,24.63,25,25.42
"2024-10-02 11:11:00",781,13.03,24.63,25,25.42
"2024-10-02 11:11:15",782,13.03,24.63,24.99,25.42
"2024-10-02 11:11:30",783,13.03,24.63,24.98,25.4
"2024-10-02 11:11:45",784,13.03,24.6,24.97,25.39
"2024-10-02 11:12:00",785,13.03,24.6,24.96,25.38
"2024-10-02 11:12:15",786,13.03,24.6,24.95,25.37
"2024-10-02 11:12:30",787,13.03,24.6,24.94,25.38
"2024-10-02 11:12:45",788,13.03,24.6,24.93,25.36
"2024-10-02 11:13:00",789,13.03,24.6,24.93,25.35
"2024-10-02 11:13:15",790,13.03,24.6,24.93,25.35
"2024-10-02 11:13:30",791,13.03,24.6,24.91,25.35
"2024-10-02 11:13:45",792,13.03,24.6,24.91,25.33
"2024-10-02 11:14:00",793,13.03,24.6,24.91,25.34
"2024-10-02 11:14:15",794,13.03,24.6,24.91,25.33
"2024-10-02 11:14:30",795,13.03,24.6,24.9,25.32
"2024-10-02 11:14:45",796,13.03,24.6,24.9,25.32
"2024-10-02 11:15:00",797,13.03,24.6,24.89,25.32
"2024-10-02 11:15:15",798,13.03,24.6,24.88,25.31
"2024-10-02 11:15:30",799,13.03,24.6,24.88,25.3
"2024-10-02 11:15:45",800,13.03,24.6,24.87,25.3
"2024-10-02 11:16:00",801,13.03,24.6,24.87,25.29
"2024-10-02 11:16:15",802,13.03,24.6,24.87,25.28
"2024-10-02 11:16:30",803,13.03,24.6,24.86,25.27
"2024-10-02 11:16:45",804,13.03,24.6,24.85,25.27
"2024-10-02 11:17:00",805,13.03,24.6,24.84,25.26
"2024-10-02 11:17:15",806,13.03,24.6,24.84,25.25
"2024-10-02 11:17:30",807,13.03,24.6,24.83,25.25
"2024-10-02 11:17:45",808,13.03,24.6,24.83,25.25
"2024-10-02 11:18:00",809,13.03,24.6,24.82,25.24
"2024-10-02 11:18:15",810,13.03,24.6,24.82,25.23
"2024-10-02 11:18:30",811,13.03,24.6,24.81,25.23
"2024-10-02 11:18:45",812,13.03,24.6,24.81,25.21
"2024-10-02 11:19:00",813,13.03,24.6,24.8,25.21
"2024-10-02 11:19:15",814,13.03,24.6,24.79,25.2
"2024-10-02 11:19:30",815,13.03,24.6,24.79,25.2
"2024-10-02 11:19:45",816,13.03,24.6,24.79,25.19
"2024-10-02 11:20:00",817,13.03,24.6,24.78,25.19
"2024-10-02 11:20:15",818,13.03,24.6,24.77,25.18
"2024-10-02 11:20:30",819,13.03,24.6,24.76,25.18
"2024-10-02 11:20:45",820,13.03,24.6,24.76,25.17
"2024-10-02 11:21:00",821,13.03,24.6,24.76,25.16
"2024-10-02 11:21:15",822,13.03,24.6,24.76,25.15
"2024-10-02 11:21:30",823,13.03,24.6,24.75,25.15
"2024-10-02 11:21:45",824,13.03,24.6,24.74,25.14
"2024-10-02 11:22:00",825,13.03,24.6,24.73,25.14
"2024-10-02 11:22:15",826,13.03,24.6,24.73,25.13
"2024-10-02 11:22:30",827,13.03,24.6,24.72,25.12
"2024-10-02 11:22:45",828,13.03,24.6,24.72,25.12
"2024-10-02 11:23:00",829,13.03,24.6,24.72,25.11
"2024-10-02 11:23:15",830,13.03,24.6,24.71,25.11
"2024-10-02 11:23:30",831,13.03,24.6,24.71,25.1
"2024-10-02 11:23:45",832,13.03,24.6,24.7,25.1
