"TOA5","exp","CR1000","63522","CR1000.Std.32.03","CPU:experimento2daniela.CR1","28294","exp02"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","rad_in","rad_out","albedo"
"TS","RN","","","","",""
"","","Min","Smp","Smp","Smp","Smp"
"2025-09-17 11:00:21",0,12.81,23.55,1.379,1.342,0.974
"2025-09-17 11:00:22",1,12.81,23.55,1.034,1.342,1.298
"2025-09-17 11:00:23",2,12.81,23.55,0.689,1.342,1.947
"2025-09-17 11:00:24",3,12.81,23.55,0.689,2.013,2.921
"2025-09-17 11:00:25",4,12.81,23.55,1.034,2.013,1.947
"2025-09-17 11:00:26",5,12.81,23.55,1.034,2.013,1.947
"2025-09-17 11:00:27",6,12.81,23.55,1.379,2.013,1.46
"2025-09-17 11:00:28",7,12.81,23.55,1.724,2.013,1.168
"2025-09-17 11:00:29",8,12.81,23.55,1.379,2.013,1.46
"2025-09-17 11:00:30",9,12.81,23.55,1.724,2.013,1.168
"2025-09-17 11:00:31",10,12.81,23.55,1.724,1.342,0.779
"2025-09-17 11:00:32",11,12.81,23.55,1.724,1.342,0.779
"2025-09-17 11:00:33",12,12.81,23.55,1.724,1.342,0.779
"2025-09-17 11:00:34",13,12.81,23.55,1.379,1.342,0.974
"2025-09-17 11:00:35",14,12.81,23.55,1.379,1.342,0.974
"2025-09-17 11:00:36",15,12.81,23.55,1.034,1.342,1.298
"2025-09-17 11:00:37",16,12.81,23.55,1.379,1.342,0.974
"2025-09-17 11:00:38",17,12.81,23.55,1.379,1.342,0.974
"2025-09-17 11:00:39",18,12.81,23.55,1.379,1.342,0.974
"2025-09-17 11:00:40",19,12.81,23.55,0,1.342,"INF"
"2025-09-17 11:00:41",20,12.81,23.55,0,1.342,"INF"
"2025-09-17 11:00:42",21,12.81,23.55,0,1.342,"INF"
"2025-09-17 11:00:43",22,12.8,23.55,0.689,1.342,1.947
"2025-09-17 11:00:44",23,12.8,23.55,1.034,1.342,1.298
"2025-09-17 11:00:45",24,12.81,23.55,1.034,1.342,1.298
"2025-09-17 11:00:46",25,12.81,23.55,1.379,1.342,0.974
"2025-09-17 11:00:47",26,12.81,23.55,1.724,1.342,0.779
"2025-09-17 11:00:48",27,12.81,23.55,1.724,1.342,0.779
"2025-09-17 11:00:49",28,12.81,23.55,2.068,2.013,0.974
"2025-09-17 11:00:50",29,12.81,23.55,2.068,2.013,0.974
"2025-09-17 11:00:51",30,12.81,23.55,2.068,2.013,0.974
"2025-09-17 11:00:52",31,12.81,23.55,2.068,2.013,0.974
"2025-09-17 11:00:53",32,12.81,23.55,2.068,2.013,0.974
"2025-09-17 11:00:54",33,12.81,23.55,2.068,1.342,0.649
"2025-09-17 11:00:55",34,12.8,23.55,1.724,1.342,0.779
"2025-09-17 11:00:56",35,12.81,23.55,2.068,1.342,0.649
"2025-09-17 11:00:57",36,12.79,23.55,2.068,1.342,0.649
"2025-09-17 11:00:58",37,12.81,23.55,1.724,1.342,0.779
"2025-09-17 11:00:59",38,12.8,23.55,2.068,1.342,0.649
"2025-09-17 11:01:00",39,12.81,23.55,2.068,1.342,0.649
"2025-09-17 11:01:01",40,12.8,23.55,1.724,1.342,0.779
"2025-09-17 11:01:02",41,12.79,23.55,1.724,1.342,0.779
"2025-09-17 11:01:03",42,12.8,23.55,1.724,1.342,0.779
"2025-09-17 11:01:04",43,12.8,23.55,1.724,1.342,0.779
"2025-09-17 11:01:05",44,12.81,23.55,1.724,1.342,0.779
"2025-09-17 11:01:06",45,12.81,23.55,1.724,1.342,0.779
"2025-09-17 11:01:07",46,12.81,23.55,1.724,1.342,0.779
"2025-09-17 11:01:08",47,12.81,23.55,1.724,1.342,0.779
"2025-09-17 11:01:09",48,12.8,23.55,1.724,1.342,0.779
"2025-09-17 11:01:10",49,12.81,23.55,1.724,1.342,0.779
"2025-09-17 11:01:11",50,12.8,23.55,1.379,1.342,0.974
"2025-09-17 11:01:12",51,12.8,23.55,1.724,1.342,0.779
"2025-09-17 11:01:13",52,12.81,23.55,1.724,1.342,0.779
"2025-09-17 11:01:14",53,12.8,23.55,1.379,1.342,0.974
"2025-09-17 11:01:15",54,12.8,23.55,1.379,1.342,0.974
"2025-09-17 11:01:16",55,12.8,23.55,1.724,1.342,0.779
"2025-09-17 11:01:17",56,12.8,23.55,1.379,1.342,0.974
"2025-09-17 11:01:18",57,12.8,23.55,1.724,2.013,1.168
"2025-09-17 11:01:19",58,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:20",59,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:21",60,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:22",61,12.79,23.55,1.379,2.013,1.46
"2025-09-17 11:01:23",62,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:24",63,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:25",64,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:26",65,12.8,23.55,1.724,2.013,1.168
"2025-09-17 11:01:27",66,12.8,23.55,1.724,2.013,1.168
"2025-09-17 11:01:28",67,12.8,23.55,1.724,2.013,1.168
"2025-09-17 11:01:29",68,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:30",69,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:31",70,12.8,23.55,1.724,2.013,1.168
"2025-09-17 11:01:32",71,12.8,23.55,1.724,2.013,1.168
"2025-09-17 11:01:33",72,12.8,23.55,1.724,2.013,1.168
"2025-09-17 11:01:34",73,12.8,23.55,1.724,2.013,1.168
"2025-09-17 11:01:35",74,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:36",75,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:37",76,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:38",77,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:39",78,12.8,23.55,1.379,2.013,1.46
"2025-09-17 11:01:40",79,12.8,23.55,1.379,2.013,1.46
"2025-09-24 09:51:48",0,12.83,21.59,1.034,1.342,1.298
"2025-09-24 09:51:49",1,12.83,21.59,1.034,1.342,1.298
"2025-09-24 09:51:50",2,12.83,21.59,1.034,1.342,1.298
"2025-09-24 09:51:51",3,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:51:52",4,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:51:53",5,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:51:54",6,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:51:55",7,12.83,21.59,1.034,1.342,1.298
"2025-09-24 09:51:56",8,12.83,21.59,1.034,1.342,1.298
"2025-09-24 09:51:57",9,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:51:58",10,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:51:59",11,12.83,21.59,1.034,1.342,1.298
"2025-09-24 09:52:00",12,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:01",13,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:02",14,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:03",15,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:04",16,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:05",17,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:06",18,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:07",19,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:08",20,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:09",21,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:10",22,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:11",23,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:12",24,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:13",25,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:14",26,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:52:15",27,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:16",28,12.83,21.62,0.689,1.342,1.947
"2025-09-24 09:52:17",29,12.83,21.62,1.034,1.342,1.298
"2025-09-24 09:52:18",30,12.83,21.62,0.689,1.342,1.947
"2025-09-24 09:52:19",31,12.83,21.62,0.689,1.342,1.947
"2025-09-24 09:52:20",32,12.83,21.62,0.345,1.342,3.894
"2025-09-24 09:52:21",33,12.83,21.62,0.689,1.342,1.947
"2025-09-24 09:52:22",34,12.83,21.62,0.345,1.342,3.894
"2025-09-24 09:52:23",35,12.82,21.62,0.345,1.342,3.894
"2025-09-24 09:52:24",36,12.83,21.62,0.345,1.342,3.894
"2025-09-24 09:52:25",37,12.82,21.62,0.345,1.342,3.894
"2025-09-24 09:52:26",38,12.83,21.62,0.345,1.342,3.894
"2025-09-24 09:52:27",39,12.82,21.62,0.345,1.342,3.894
"2025-09-24 09:52:28",40,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:52:29",41,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:30",42,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:31",43,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:32",44,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:33",45,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:34",46,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:35",47,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:36",48,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:37",49,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:38",50,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:39",51,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:40",52,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:41",53,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:42",54,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:43",55,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:44",56,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:45",57,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:46",58,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:47",59,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:52:48",60,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:52:49",61,12.82,21.62,0.345,1.342,3.894
"2025-09-24 09:52:50",62,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:52:51",63,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:52",64,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:53",65,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:54",66,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:55",67,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:56",68,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:52:57",69,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:58",70,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:52:59",71,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:00",72,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:01",73,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:02",74,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:03",75,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:04",76,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:05",77,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:06",78,12.82,21.62,0.345,1.342,3.894
"2025-09-24 09:53:07",79,12.82,21.62,0.345,1.342,3.894
"2025-09-24 09:53:08",80,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:09",81,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:10",82,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:11",83,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:12",84,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:13",85,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:14",86,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:15",87,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:16",88,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:17",89,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:18",90,12.81,21.62,1.034,1.342,1.298
"2025-09-24 09:53:19",91,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:20",92,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:21",93,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:22",94,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:23",95,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:24",96,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:25",97,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:26",98,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:27",99,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:28",100,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:29",101,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:30",102,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:31",103,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:32",104,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:33",105,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:34",106,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:35",107,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:36",108,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:37",109,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:38",110,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:39",111,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:40",112,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:41",113,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:42",114,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:43",115,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:44",116,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:45",117,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:46",118,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:47",119,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:48",120,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:49",121,12.82,21.62,1.034,1.342,1.298
"2025-09-24 09:53:50",122,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:51",123,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:52",124,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:53",125,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:54",126,12.82,21.62,0.345,1.342,3.894
"2025-09-24 09:53:55",127,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:53:56",128,12.82,21.62,0.345,1.342,3.894
"2025-09-24 09:53:57",129,12.82,21.62,0.345,1.342,3.894
"2025-09-24 09:53:58",130,12.81,21.62,0.689,1.342,1.947
"2025-09-24 09:53:59",131,12.82,21.62,0.345,1.342,3.894
"2025-09-24 09:54:00",132,12.82,21.62,0.345,1.342,3.894
"2025-09-24 09:54:01",133,12.82,21.62,0.345,1.342,3.894
"2025-09-24 09:54:02",134,12.81,21.62,0.345,1.342,3.894
"2025-09-24 09:54:03",135,12.81,21.62,0.345,1.342,3.894
"2025-09-24 09:54:04",136,12.81,21.62,0.345,1.342,3.894
"2025-09-24 09:54:05",137,12.81,21.62,0.345,10.07,29.21
"2025-09-24 09:54:06",138,12.82,21.62,0.689,14.09,20.45
"2025-09-24 09:54:07",139,12.81,21.62,0.689,24.83,36.02
"2025-09-24 09:54:08",140,12.81,21.62,0.689,32.22,46.73
"2025-09-24 09:54:09",141,12.81,21.62,0.689,26.85,38.94
"2025-09-24 09:54:10",142,12.81,21.62,0.689,32.22,46.73
"2025-09-24 09:54:11",143,12.82,21.62,0.689,29.53,42.84
"2025-09-24 09:54:12",144,12.82,21.62,0.689,29.53,42.84
"2025-09-24 09:54:13",145,12.82,21.62,0.345,2.014,5.841
"2025-09-24 09:54:14",146,12.81,21.62,0.689,1.342,1.947
"2025-09-24 09:54:15",147,12.82,21.62,0.689,1.342,1.947
"2025-09-24 09:54:16",148,12.81,21.62,1.034,1.342,1.298
"2025-09-24 09:54:17",149,12.81,21.62,1.034,1.342,1.298
"2025-09-24 09:54:18",150,12.81,21.62,1.034,1.342,1.298
"2025-09-24 09:54:19",151,12.81,21.62,1.034,1.342,1.298
"2025-09-24 09:54:20",152,12.81,21.62,1.034,2.014,1.947
"2025-09-24 09:54:21",153,12.81,21.62,1.034,1.342,1.298
"2025-09-24 09:54:22",154,12.81,21.62,1.034,0.671,0.649
"2025-09-24 09:54:23",155,12.81,21.62,1.034,0.671,0.649
"2025-09-24 09:54:24",156,12.81,21.62,1.034,0.671,0.649
"2025-09-24 09:54:25",157,12.81,21.62,0.689,0.671,0.974
"2025-09-24 09:54:26",158,12.81,21.62,2.068,0.671,0.325
"2025-09-24 09:54:27",159,12.81,21.62,12.41,0.671,0.054
"2025-09-24 09:54:28",160,12.81,21.62,14.82,0.671,0.045
"2025-09-24 09:54:29",161,12.81,21.62,17.58,0.671,0.038
"2025-09-24 09:54:30",162,12.81,21.62,18.96,0.671,0.035
"2025-09-24 09:54:31",163,12.81,21.62,20.34,0.671,0.033
"2025-09-24 09:54:32",164,12.81,21.62,26.54,0.671,0.025
"2025-09-24 09:54:33",165,12.81,21.62,27.58,0.671,0.024
"2025-09-24 09:54:34",166,12.81,21.62,24.82,0.671,0.027
"2025-09-24 09:54:35",167,12.81,21.62,25.85,0.671,0.026
"2025-09-24 09:54:36",168,12.81,21.62,23.78,0.671,0.028
"2025-09-24 09:54:37",169,12.81,21.62,23.09,0.671,0.029
"2025-09-24 09:54:38",170,12.81,21.62,20.34,0.671,0.033
"2025-09-24 09:54:39",171,12.81,21.62,21.72,0.671,0.031
"2025-09-24 09:54:40",172,12.81,21.62,25.16,0.671,0.027
"2025-09-24 09:54:41",173,12.81,21.62,78.59,0.671,0.009
"2025-09-24 09:54:42",174,12.81,21.62,1.034,10.07,9.74
"2025-09-24 09:54:43",175,12.81,21.62,0.689,24.83,36.02
"2025-09-24 09:54:44",176,12.81,21.62,0.689,30.2,43.81
"2025-09-24 09:54:45",177,12.81,21.62,0.689,32.89,47.71
"2025-09-24 09:54:46",178,12.81,21.62,0.689,36.24,52.57
"2025-09-24 09:54:47",179,12.81,21.62,1.034,6.712,6.49
"2025-09-24 09:54:48",180,12.81,21.62,1.034,1.342,1.298
"2025-09-24 09:54:49",181,12.81,21.62,0.689,0.671,0.974
"2025-09-24 09:54:50",182,12.81,21.62,1.034,0.671,0.649
"2025-09-24 09:54:51",183,12.81,21.62,1.034,0.671,0.649
"2025-09-24 09:54:52",184,12.81,21.64,1.034,0.671,0.649
"2025-09-24 09:54:53",185,12.81,21.62,1.034,0.671,0.649
"2025-09-24 09:54:54",186,12.81,21.62,1.034,1.342,1.298
"2025-09-24 09:54:55",187,12.81,21.62,1.034,0.671,0.649
"2025-09-24 09:54:56",188,12.81,21.62,1.034,0.671,0.649
"2025-09-24 09:54:57",189,12.81,21.62,1.034,1.342,1.298
"2025-09-24 09:54:58",190,12.81,21.64,1.034,1.342,1.298
"2025-09-24 09:54:59",191,12.81,21.62,1.034,1.342,1.298
"2025-09-24 09:55:00",192,12.81,21.62,0.689,1.342,1.947
"2025-09-24 09:55:01",193,12.81,21.62,1.034,1.342,1.298
"2025-09-24 09:55:02",194,12.81,21.62,1.034,1.342,1.298
"2025-09-24 09:55:03",195,12.81,21.64,1.034,1.342,1.298
"2025-09-24 09:55:04",196,12.81,21.64,1.034,1.342,1.298
"2025-09-24 09:55:05",197,12.81,21.64,1.034,0.671,0.649
"2025-09-24 09:55:06",198,12.81,21.64,1.723,0.671,0.389
"2025-09-24 09:55:07",199,12.81,21.64,1.723,0.671,0.389
"2025-09-24 09:55:08",200,12.81,21.64,1.723,0.671,0.389
"2025-09-24 09:55:09",201,12.81,21.62,2.068,0.671,0.325
"2025-09-24 09:55:10",202,12.81,21.64,2.068,0.671,0.325
"2025-09-24 09:55:11",203,12.81,21.62,2.068,0.671,0.325
"2025-09-24 09:55:12",204,12.81,21.64,2.068,0.671,0.325
"2025-09-24 09:55:13",205,12.81,21.62,2.068,0.671,0.325
"2025-09-24 09:55:14",206,12.81,21.64,1.034,0.671,0.649
"2025-09-24 09:55:15",207,12.81,21.64,1.034,1.342,1.298
"2025-09-24 09:55:16",208,12.81,21.64,1.034,0,0
"2025-09-24 09:55:17",209,12.81,21.64,1.034,0,0
"2025-09-24 09:55:18",210,12.81,21.64,0.689,0,0
"2025-09-24 09:55:19",211,12.81,21.62,0.689,0,0
"2025-09-24 09:55:20",212,12.81,21.64,0.689,1.342,1.947
"2025-09-24 09:55:21",213,12.81,21.64,0.689,0,0
"2025-09-24 09:55:22",214,12.81,21.62,0.689,0,0
"2025-09-24 09:55:23",215,12.81,21.64,1.034,1.342,1.298
"2025-09-24 09:55:24",216,12.81,21.64,0.689,0.671,0.974
"2025-09-24 09:55:25",217,12.81,21.64,1.034,0.671,0.649
"2025-09-24 09:55:26",218,12.8,21.64,0.689,0,0
"2025-09-24 09:55:27",219,12.8,21.64,0.689,0,0
"2025-09-24 09:55:28",220,12.78,21.64,0.689,0,0
"2025-09-24 09:55:29",221,12.81,21.64,0.689,0,0
"2025-09-24 09:55:30",222,12.77,21.64,0.689,0,0
"2025-09-24 09:55:31",223,12.82,21.64,0.689,0,0
"2025-09-24 09:55:32",224,12.82,21.64,1.034,0,0
"2025-09-24 09:55:33",225,12.82,21.64,1.034,0,0
"2025-09-24 09:55:34",226,12.8,21.64,1.379,0,0
"2025-09-24 09:55:35",227,12.81,21.64,1.379,0,0
"2025-09-24 09:55:36",228,12.81,21.64,1.034,0,0
"2025-09-24 09:57:51",229,12.85,21.62,33.78,7.383,0.219
"2025-09-24 09:57:52",230,12.85,21.62,33.44,7.383,0.221
"2025-09-24 09:57:53",231,12.86,21.59,33.78,7.383,0.219
"2025-09-24 09:57:54",232,12.86,21.62,33.78,7.383,0.219
"2025-09-24 09:57:55",233,12.86,21.62,33.78,7.383,0.219
"2025-09-24 09:57:56",234,12.86,21.59,33.44,7.383,0.221
"2025-09-24 09:57:57",235,12.86,21.59,33.78,7.383,0.219
"2025-09-24 09:57:58",236,12.86,21.59,34.13,7.383,0.216
"2025-09-24 09:57:59",237,12.85,21.59,33.78,7.383,0.219
"2025-09-24 09:58:00",238,12.85,21.59,33.44,7.383,0.221
"2025-09-24 09:58:01",239,12.85,21.59,33.44,7.383,0.221
"2025-09-24 09:58:02",240,12.85,21.59,33.78,7.383,0.219
"2025-09-24 09:58:03",241,12.85,21.59,33.78,7.383,0.219
"2025-09-24 09:58:04",242,12.81,21.59,33.78,7.383,0.219
"2025-09-24 09:58:05",243,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:06",244,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:07",245,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:08",246,12.85,21.59,33.78,7.383,0.219
"2025-09-24 09:58:09",247,12.85,21.59,33.78,7.383,0.219
"2025-09-24 09:58:10",248,12.85,21.59,33.44,7.383,0.221
"2025-09-24 09:58:11",249,12.85,21.59,33.44,7.383,0.221
"2025-09-24 09:58:12",250,12.85,21.59,33.78,7.383,0.219
"2025-09-24 09:58:13",251,12.85,21.59,33.44,7.383,0.221
"2025-09-24 09:58:14",252,12.85,21.59,33.44,7.383,0.221
"2025-09-24 09:58:15",253,12.85,21.59,33.44,7.383,0.221
"2025-09-24 09:58:16",254,12.85,21.59,33.44,7.383,0.221
"2025-09-24 09:58:17",255,12.85,21.59,33.78,7.383,0.219
"2025-09-24 09:58:18",256,12.85,21.59,33.78,7.383,0.219
"2025-09-24 09:58:19",257,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:20",258,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:21",259,12.84,21.59,33.44,7.383,0.221
"2025-09-24 09:58:22",260,12.84,21.59,34.13,7.383,0.216
"2025-09-24 09:58:23",261,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:24",262,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:25",263,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:26",264,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:27",265,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:28",266,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:29",267,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:30",268,12.84,21.59,33.78,7.383,0.219
"2025-09-24 09:58:31",269,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:32",270,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:33",271,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:34",272,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:35",273,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:36",274,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:37",275,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:38",276,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:39",277,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:40",278,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:41",279,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:42",280,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:43",281,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:44",282,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:45",283,12.83,21.59,33.78,6.712,0.199
"2025-09-24 09:58:46",284,12.83,21.59,33.78,6.712,0.199
"2025-09-24 09:58:47",285,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:48",286,12.83,21.59,33.78,6.712,0.199
"2025-09-24 09:58:49",287,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:50",288,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:51",289,12.83,21.59,33.78,6.712,0.199
"2025-09-24 09:58:52",290,12.83,21.59,33.78,6.712,0.199
"2025-09-24 09:58:53",291,12.83,21.59,33.78,6.712,0.199
"2025-09-24 09:58:54",292,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:55",293,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:56",294,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:57",295,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:58",296,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:58:59",297,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:59:00",298,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:59:01",299,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:59:02",300,12.84,21.59,33.78,6.712,0.199
"2025-09-24 09:59:03",301,12.83,21.59,33.78,6.712,0.199
"2025-09-24 09:59:04",302,12.83,21.59,33.78,6.712,0.199
"2025-09-24 09:59:05",303,12.83,21.59,33.78,6.712,0.199
"2025-09-24 09:59:06",304,12.83,21.59,33.78,6.712,0.199
"2025-09-24 09:59:07",305,12.83,21.59,33.78,6.712,0.199
"2025-09-24 09:59:08",306,12.83,21.59,33.78,6.712,0.199
